time_ms , theta_ankle , theta_ankle_sp , force_loadcell , force_sp , motor_current
2130882.0 , -0.3666 , 0.0 , 11.928 , 0.147 , 2.0
2130892.0 , -0.3734 , 0.0 , 11.928 , 0.147 , 2.0
2130902.0 , -0.3741 , 0.0 , 11.928 , 0.147 , 2.0
2130912.0 , -0.3709 , 0.0 , 11.928 , 0.147 , 2.0
2130922.0 , -0.3662 , 0.0 , 11.928 , 0.147 , 2.0
2130932.0 , -0.3665 , 0.0 , 11.927 , 0.147 , 2.0
2130942.0 , -0.368 , 0.0 , 11.927 , 0.147 , 2.0
2130952.0 , -0.3719 , 0.0 , 11.927 , 0.147 , 2.0
2130962.0 , -0.3685 , 0.0 , 11.927 , 0.147 , 2.0
2130972.0 , -0.367 , 0.0 , 11.927 , 0.147 , 2.0
2130982.0 , -0.3658 , 0.0 , 11.926 , 0.147 , 2.0
2130992.0 , -0.3637 , 0.0 , 11.926 , 0.147 , 2.0
2131002.0 , -0.3679 , 0.0 , 11.926 , 0.147 , 2.0
2131012.0 , -0.3684 , 0.0 , 11.926 , 0.147 , 2.0
2131022.0 , -0.3688 , 0.0 , 11.926 , 0.147 , 2.0
2131032.0 , -0.3652 , 0.0 , 11.926 , 0.147 , 2.0
2131042.0 , -0.3672 , 0.0 , 11.926 , 0.147 , 2.0
2131052.0 , -0.3678 , 0.0 , 11.925 , 0.147 , 2.0
2131062.0 , -0.3653 , 0.0 , 11.925 , 0.147 , 2.0
2131072.0 , -0.3635 , 0.0 , 11.925 , 0.147 , 2.0
2131082.0 , -0.3701 , 0.0 , 11.925 , 0.147 , 2.0
2131092.0 , -0.3674 , 0.0 , 11.925 , 0.147 , 2.0
2131102.0 , -0.3717 , 0.0 , 11.925 , 0.147 , 2.0
2131112.0 , -0.3729 , 0.0 , 11.924 , 0.147 , 2.0
2131122.0 , -0.3698 , 0.0 , 11.924 , 0.147 , 2.0
2131132.0 , -0.3653 , 0.0 , 11.923 , 0.147 , 2.0
2131142.0 , -0.3629 , 0.0 , 11.922 , 0.147 , 2.0
2131152.0 , -0.3653 , 0.0 , 11.922 , 0.147 , 2.0
2131162.0 , -0.3639 , 0.0 , 11.921 , 0.147 , 2.0
2131172.0 , -0.3736 , 0.0 , 11.921 , 0.147 , 2.0
2131182.0 , -0.3659 , 0.0 , 11.921 , 0.147 , 2.0
2131192.0 , -0.3694 , 0.0 , 11.921 , 0.147 , 2.0
2131202.0 , -0.3699 , 0.0 , 11.921 , 0.147 , 2.0
2131212.0 , -0.3664 , 0.0 , 11.921 , 0.147 , 2.0
2131222.0 , -0.368 , 0.0 , 11.92 , 0.147 , 2.0
2131232.0 , -0.3669 , 0.0 , 11.92 , 0.147 , 2.0
2131242.0 , -0.3719 , 0.0 , 11.92 , 0.147 , 2.0
2131252.0 , -0.3702 , 0.0 , 11.92 , 0.147 , 2.0
2131262.0 , -0.371 , 0.0 , 11.919 , 0.147 , 2.0
2131272.0 , -0.3683 , 0.0 , 11.919 , 0.147 , 2.0
2131282.0 , -0.3639 , 0.0 , 11.92 , 0.147 , 2.0
2131292.0 , -0.3699 , 0.0 , 11.92 , 0.147 , 2.0
2131302.0 , -0.3685 , 0.0 , 11.919 , 0.147 , 2.0
2131312.0 , -0.3729 , 0.0 , 11.918 , 0.147 , 2.0
2131322.0 , -0.3678 , 0.0 , 11.919 , 0.147 , 2.0
2131332.0 , -0.3723 , 0.0 , 11.918 , 0.147 , 2.0
2131342.0 , -0.3685 , 0.0 , 11.918 , 0.147 , 2.0
